phone_timestamp,left_x,left_y,right_x,right_y
292132710566,216.4,365.8,214.6,382.0
292132861659,216.4,365.8,214.0,381.9
292135607805,216.5,365.8,214.0,381.5
292138864420,216.4,365.5,213.1,381.4
292139209524,216.3,365.3,213.1,381.0
292144845253,216.1,365.3,214.0,380.7
292145002493,215.2,365.3,213.9,380.8
292147126451,215.2,365.3,214.0,380.9
292150623899,215.1,365.2,213.9,381.0
292150821347,215.1,365.2,213.5,381.0
292152859368,215.8,365.2,213.2,380.2
292153005930,215.7,365.4,212.8,380.4
292156024055,216.1,365.4,213.0,380.6
292159612649,216.0,365.4,213.2,380.5
292159964732,215.9,365.4,213.1,380.4
292162755878,215.8,365.5,213.0,381.0
292162890618,216.5,365.6,215.3,381.3
292165867180,220.3,364.3,215.2,381.3
292169121503,221.1,362.6,221.4,382.1
292169465670,224.4,361.0,223.7,379.7
292173710774,226.6,357.1,228.2,379.3
292173995097,229.1,357.2,229.8,373.8
292175983274,229.0,355.0,230.5,373.9
292178959316,228.7,354.6,230.5,371.9
292179252024,228.4,353.9,230.7,371.5
292183006191,227.8,353.2,230.6,371.2
292183316607,227.7,351.8,230.6,369.7
292185970982,228.2,351.9,230.6,368.7
292188775045,228.7,351.9,229.2,368.6
292188962701,228.2,351.5,229.1,368.6
292193291451,228.1,351.5,228.9,369.9
292194050045,227.4,354.1,229.0,373.2
292195895462,227.3,354.1,228.9,373.3
292199163222,228.1,353.4,229.0,373.4
292199301191,228.0,352.7,229.0,372.6
292205907493,228.0,350.8,228.6,372.6
292208296087,227.9,349.6,228.2,372.6
292208461295,227.8,349.7,228.5,373.0
292209308951,227.3,352.1,228.4,373.0
292209385930,227.3,353.4,227.5,373.1
292212691712,227.5,353.4,228.0,373.2
292212813795,227.7,351.4,228.1,369.5
292215722701,227.6,350.8,227.7,369.5
292218999368,227.5,350.8,227.3,369.5
292219378118,227.9,351.4,226.9,369.5
292222766295,227.8,351.5,226.6,367.2
292223168743,227.6,351.5,227.0,367.3
292226053847,227.5,353.6,226.8,368.0
292229175097,227.3,353.7,225.2,367.9
292229729524,227.0,353.5,225.2,365.2
292233539003,226.0,353.3,225.1,365.2
292233867545,225.9,352.9,224.5,365.5
292235703847,225.8,352.9,224.3,366.9
292238862180,225.7,352.9,224.3,366.9
292239145097,225.5,353.3,224.4,366.3
292245098951,225.4,353.3,223.6,366.3
292245271607,225.5,352.8,223.5,365.8
292246172805,225.4,352.0,222.7,365.8
292246244993,225.3,350.8,222.6,365.8
292251028066,225.0,350.8,222.5,365.7
292251361347,224.9,351.1,222.4,365.8
292254726868,225.0,351.6,221.9,365.8
292255054993,225.1,352.2,221.9,364.4
292258934107,224.9,351.9,221.1,364.4
292259197493,224.7,351.6,220.9,365.3
292263539993,224.6,351.6,221.5,365.5
292263715514,224.5,353.0,222.0,367.1
292266162024,224.3,353.1,222.0,367.1
292268811451,224.1,353.2,222.2,366.5
292268912493,224.0,352.9,221.7,367.4
292273846712,224.1,353.1,221.6,367.4
292274161139,224.3,353.1,221.5,366.2
292276231087,224.5,353.2,221.4,366.2
292278747753,224.0,353.5,221.3,366.3
292279051034,223.9,353.6,221.2,366.8
292282626087,223.8,353.2,221.4,366.9
292283466347,222.7,352.7,220.9,365.8
292286183847,222.3,353.3,220.8,366.2
292290895045,222.2,353.8,220.5,366.2
292291072180,222.1,353.9,220.4,365.5
292293045305,223.5,353.5,220.7,365.6
292293849212,223.3,353.2,221.0,365.8
292296070097,223.2,353.0,221.0,366.1
292298434212,223.1,353.1,220.9,366.1
292298506347,222.9,353.4,220.7,366.8
292302588326,222.7,353.4,220.1,366.8
292302722493,222.7,351.6,220.0,365.7
292305768430,222.6,351.7,219.4,365.7
292309068430,222.2,352.5,219.2,365.8
292309218118,222.1,353.9,220.1,365.3
292312831920,221.8,354.0,220.0,365.6
292312977649,221.7,353.3,220.6,365.8
292318784159,221.6,353.7,220.4,365.8
292319076868,221.5,354.0,218.5,365.7
292322798118,220.9,353.5,218.4,365.8
292324300774,220.2,353.0,218.0,365.8
292327791659,220.0,353.2,218.0,364.4
292327935097,219.9,353.3,217.9,363.9
292328914732,219.8,353.6,218.1,364.0
292329001659,219.6,353.7,217.9,364.2
292332581295,219.5,352.2,216.8,364.2
292333188795,219.4,352.3,216.7,363.9
292335824993,219.3,354.4,216.3,364.0
292339023274,219.4,353.7,216.2,364.1
292339333118,219.6,352.9,215.6,363.6
292342937076,219.5,351.8,215.5,363.3
292343304472,219.4,351.9,216.6,363.5
292347318534,219.2,352.0,216.5,363.6
292348630826,219.1,352.0,216.4,363.7
292348710878,218.4,352.1,216.2,364.6
292353053639,217.9,352.3,216.1,364.7
292353189628,217.8,352.7,215.9,365.2
292357821659,217.7,352.8,215.6,365.3
292358778066,217.6,353.5,215.3,363.6
292359013899,217.2,353.4,214.6,363.2
292362714732,216.9,353.3,214.6,363.3
292362863639,216.8,353.4,214.6,362.4
292365775878,216.1,353.5,215.2,362.6
292400080514,216.0,353.1,215.0,364.1
292400463326,215.9,353.2,214.2,364.2
292400623951,216.2,354.1,213.4,363.0
292400690305,216.0,354.2,211.7,362.9
292401508639,216.0,351.4,211.3,364.7
292401575826,215.9,351.5,210.9,364.8
292401633430,215.7,352.0,210.9,364.2
292401689993,215.6,352.6,210.8,363.6
292401760930,215.5,353.3,210.2,363.6
292401827024,215.3,353.4,210.2,363.7
292401877753,215.0,352.1,210.1,363.3
292401930566,214.9,352.2,210.1,363.4
292401988899,214.8,352.4,210.0,363.6
292402031659,214.7,352.6,209.7,363.6
292402084316,214.5,353.7,209.6,361.8
292402139576,214.4,354.8,208.9,362.3
292402196868,213.6,354.5,208.8,362.9
292402664524,213.1,354.2,208.8,363.0
292402727649,213.0,353.6,208.9,363.2
292406005201,213.1,353.6,208.7,366.0
292409217232,213.2,353.7,209.0,366.2
292409387545,213.1,355.0,209.1,364.2
292412738430,212.7,354.7,209.2,363.1
292412887284,212.6,354.5,209.3,363.2
292415734889,212.9,353.7,211.2,363.9
292419143795,212.7,352.9,211.1,364.0
292419485305,212.4,352.6,209.5,363.7
292422861764,211.7,352.7,208.5,363.6
292423177232,211.6,355.0,208.3,363.8
292426073170,211.3,355.1,207.3,363.8
292428912597,211.2,353.4,207.2,363.9
292429177753,211.3,353.1,209.2,365.6
292432349472,211.5,353.2,209.3,367.7
292432423014,211.3,353.6,209.8,367.4
292435667961,211.2,354.0,209.9,367.2
292439057857,211.1,355.1,209.8,367.3
292439345409,211.3,355.3,209.4,366.8
292442895618,211.2,355.4,209.0,366.4
292443216399,211.1,355.0,208.8,364.0
292445873274,210.8,351.9,208.1,364.0
292454040461,210.4,352.0,208.0,364.1
292454418170,210.4,351.9,207.9,364.4
292455285722,210.3,352.0,207.8,364.5
292455557024,210.1,352.3,207.0,365.9
292455701399,209.9,352.5,207.4,366.0
292460965826,209.8,354.9,207.4,363.7
292461331191,209.6,355.0,206.5,363.7
292462922805,209.5,353.2,206.4,364.6
292463062180,209.4,353.3,206.9,365.6
292466237649,209.3,352.6,206.9,366.4
292468595253,209.2,352.7,207.1,366.6
292468736711,209.3,353.4,207.2,363.9
292472568222,209.1,353.5,207.1,363.9
292472909003,209.1,353.6,206.8,366.5
292475868482,209.1,353.7,206.4,366.5
292478609472,209.0,355.1,206.1,365.9
292478800670,209.6,355.2,206.2,366.8
292484577284,209.5,355.2,206.1,366.9
292484915670,209.3,355.3,205.0,364.4
292485917649,209.2,355.4,204.9,364.5
292488561191,209.1,354.6,205.1,365.6
292488875149,208.9,354.7,205.0,365.7
292492770097,208.9,354.7,204.8,365.7
292493087493,209.5,355.1,204.8,365.3
292495846711,209.4,355.2,204.7,365.0
292498460461,209.2,355.2,204.6,365.0
292498904055,208.9,355.7,204.4,365.1
292502596139,208.8,355.6,204.3,365.1
292502727493,208.7,355.5,204.1,365.2
292505794836,208.5,354.8,203.9,365.2
292509386347,208.4,354.8,203.5,362.9
292509888743,208.1,353.2,202.7,362.9
292512567545,208.1,352.9,202.6,363.6
292512678170,208.0,352.7,202.2,364.4
292515756868,208.2,352.5,202.1,364.3
292520246086,208.1,352.4,202.2,364.4
292520437597,208.3,352.5,202.3,365.0
292524830305,208.2,352.0,203.0,367.4
292525137805,207.8,352.2,203.0,366.9
292526614888,207.3,352.2,202.9,366.9
292528839836,207.2,352.2,202.1,366.9
292528956451,207.1,352.3,201.8,366.8
292532260149,207.2,352.4,201.7,366.9
292532331295,207.1,352.0,201.6,366.9
292535853170,206.8,352.0,201.2,365.7
292538520878,206.5,352.1,201.0,365.8
292538790826,206.1,352.4,200.9,365.8
292542695045,205.8,352.5,200.9,364.5
292542992284,204.8,352.4,200.8,364.5
292545838170,204.6,352.4,200.1,364.5
292548505618,204.7,352.5,200.3,364.6
292548587336,204.6,351.9,200.5,364.7
292555883170,204.2,350.4,200.3,365.9
292556221347,203.6,350.4,199.4,365.8
292556384836,203.4,351.3,199.3,365.8
292559229263,204.6,352.0,199.0,365.7
292559760878,204.6,351.9,199.1,363.0
