phone_timestamp,left_x,left_y,right_x,right_y
170374427174,183.2,330.8,185.5,332.3
170374671393,183.2,331.4,185.5,332.2
170378521601,183.2,332.5,183.1,328.1
170378664831,183.3,332.5,183.1,328.1
170383113841,183.5,332.4,183.1,327.6
170383441966,183.4,332.4,183.4,327.6
170386920716,183.2,332.4,183.4,332.1
170387246966,183.3,331.9,183.5,332.0
170390493893,183.5,331.9,184.5,332.0
170390631914,185.2,331.9,186.0,331.5
170394976653,185.3,332.0,186.0,331.1
170397013060,184.9,332.2,185.3,331.2
170397311028,185.1,332.4,185.1,330.4
170402026341,185.1,332.5,185.1,330.5
170402411966,184.7,332.6,185.1,334.4
170404608476,185.2,334.9,186.0,334.4
170407165351,185.2,335.0,186.2,332.2
170407334518,185.2,334.2,186.3,329.7
170410694935,185.4,332.4,187.4,329.3
170411026028,185.8,332.5,187.5,329.4
170414438945,187.4,332.5,187.3,329.7
170416806133,187.6,333.8,187.4,330.0
170417083997,187.6,333.0,187.3,333.9
170456114778,187.5,333.1,187.3,334.0
170456252903,187.7,334.0,187.5,334.2
170456882383,187.8,334.8,187.6,333.7
170459518008,186.4,333.5,188.2,334.1
170459610612,186.5,333.8,188.3,334.2
170459730143,186.6,334.1,187.9,332.8
170459802174,187.4,334.2,188.0,330.5
170459866133,186.9,334.4,188.0,330.0
170459923737,187.1,335.7,188.1,330.2
170459978789,187.3,335.9,188.0,336.4
170460070560,187.7,337.7,188.1,336.3
170460130247,189.0,338.1,188.1,336.5
170460188476,189.1,338.2,188.2,336.7
170460246706,189.0,337.1,188.3,337.1
170460319570,188.9,336.0,189.5,337.5
170460375195,187.3,336.7,189.5,337.6
170460439622,187.4,337.5,188.3,335.2
170460495872,188.0,337.6,187.6,334.1
170460554310,188.6,337.8,187.6,334.2
170460617122,190.0,341.9,189.7,338.2
170460690820,190.8,342.0,192.4,339.6
170460791966,195.3,342.0,194.7,340.2
170466667903,198.0,347.3,197.3,340.6
170467131393,203.7,353.0,197.8,341.3
170467204414,203.7,353.1,199.2,344.8
170470414830,203.7,352.9,199.2,348.9
170470667278,204.1,353.0,199.2,348.9
170474669830,204.4,356.4,200.0,349.5
170475004362,204.2,356.5,200.7,349.9
170478379414,204.1,356.8,200.7,350.0
170478480560,204.2,356.8,201.2,351.5
170482762695,204.2,357.1,201.0,350.9
170483139049,204.6,357.2,200.9,350.3
170486458841,204.4,354.9,201.2,350.3
170486756810,205.3,354.9,201.1,353.4
170490577330,205.4,355.6,200.7,353.5
170490708841,205.1,356.2,200.8,353.2
170494397955,204.7,356.3,201.0,353.2
170496392435,204.5,353.4,202.3,353.0
170500556080,204.6,354.1,202.2,353.1
170500965664,203.4,354.9,202.0,353.1
170501113580,201.1,356.6,201.4,352.1
170504384518,201.4,356.6,201.4,352.1
170506608060,201.7,356.5,201.3,354.3
170506895976,201.2,355.1,202.0,354.8
170510442591,200.9,355.1,202.0,354.8
170510579049,200.3,356.5,200.5,354.0
170514619466,200.1,355.3,200.4,353.0
170517087643,199.8,355.2,200.7,353.0
170517360716,199.9,357.2,200.9,353.0
170520341810,199.1,357.1,201.1,352.8
