phone_timestamp,left_x,left_y,right_x,right_y
1367641254947,163.0,384.8,156.6,378.9
1367641716093,163.0,384.8,156.5,378.9
1367645316457,162.9,383.1,157.4,379.4
1367645419686,164.2,382.9,157.2,379.9
1367649504738,164.2,383.9,157.1,379.9
1367651472030,162.9,386.1,156.8,382.7
1367651583697,162.9,386.5,157.5,382.4
1367656060103,162.2,386.3,157.8,382.1
1367656413020,162.0,385.1,157.9,379.0
1367659537343,162.6,383.3,157.4,378.6
1367659659165,162.7,383.0,157.1,379.7
1367663799270,162.8,385.1,158.6,379.8
1367663910468,162.7,385.1,158.6,379.9
1367668403957,162.9,385.1,157.2,379.9
1367669112082,162.8,382.9,157.3,380.0
1367671704374,162.5,382.9,157.1,382.2
1367671809113,162.5,384.1,156.8,381.9
1367675082447,162.6,386.4,156.8,381.5
1367675186978,162.5,386.3,156.9,380.3
1367679100363,163.8,384.0,156.4,380.2
1367681001249,162.8,382.1,156.4,380.6
1367681066874,162.6,381.9,156.3,381.6
1367685117707,162.5,382.3,157.4,381.4
1367685389530,162.6,381.9,156.7,378.9
1367691441874,162.6,383.3,155.9,378.8
1367693398384,162.5,383.8,155.9,377.6
1367693511301,164.6,384.9,155.9,378.3
1367695431040,164.5,385.3,155.9,379.0
1367695599999,163.1,385.5,155.8,380.0
1367699540676,163.0,384.3,156.3,380.0
1367699862811,163.4,384.2,156.8,380.0
1367703490780,163.3,383.9,157.9,380.0
1367703806718,163.3,383.6,157.9,379.0
1367707207551,163.9,383.2,156.8,378.3
1367707343749,163.9,382.8,156.9,378.2
1367711149218,163.8,381.9,157.1,378.7
1367711264218,162.7,381.8,158.2,382.0
1367715106978,162.6,382.9,158.1,381.7
1367715188020,164.8,382.5,156.9,379.1
1367719756301,164.8,382.8,155.3,378.5
1367719895207,163.4,383.3,155.3,378.2
1367723357186,163.1,384.0,156.3,377.8
1367723787811,163.0,384.1,156.3,377.9
1367728128176,164.6,382.5,156.4,381.1
1367728268332,164.6,382.6,156.3,381.1
1367731178176,164.5,380.3,155.2,381.2
1367731234947,163.2,380.5,155.3,380.0
1367736065259,163.1,382.9,156.0,378.7
1367736381145,163.1,384.1,157.7,378.8
1367739189634,164.2,384.4,157.6,379.1
1367739301197,164.8,384.6,157.1,379.0
1367745293905,164.7,384.6,156.8,378.4
1367745416405,162.8,383.5,156.8,377.9
1367747202186,162.7,383.5,156.7,377.9
1367747299947,162.6,381.7,156.6,378.4
1367753291353,163.2,381.7,156.6,378.4
1367755939738,163.8,382.9,157.0,378.7
1367756120676,164.9,383.8,157.4,380.5
1367756239113,164.9,384.3,157.3,380.4
1367760626197,163.4,384.3,156.2,380.1
1367760794582,163.4,383.4,156.2,379.8
1367763543853,163.4,382.9,156.3,377.1
1367763858540,166.2,380.7,157.2,376.9
1367767282655,166.2,380.5,157.5,377.6
1367767543020,164.2,381.9,157.4,377.5
1367771687395,164.3,382.3,156.5,378.4
1367771793593,164.3,381.6,156.4,378.1
1367775408436,164.4,380.9,158.2,376.3
1367775896874,164.4,381.2,157.5,376.0
1367779216509,164.4,381.5,156.8,376.7
1367779302915,164.4,382.4,156.7,377.4
1367783353905,163.8,382.5,158.4,377.6
1367783702290,163.8,381.8,158.4,376.9
1367824902395,163.7,381.2,156.9,377.0
1367825039895,164.1,381.2,156.9,377.2
1367825133645,164.0,381.3,158.8,377.2
1367825204999,164.0,381.3,158.8,377.1
1367826010884,166.3,380.6,158.8,377.0
1367826093072,166.3,380.8,158.6,378.3
1367826147342,163.6,381.2,158.6,377.4
1367826206822,163.6,381.6,158.5,376.8
1367826290207,163.8,381.6,158.9,377.1
1367826349270,163.8,381.4,159.3,377.4
1367826438645,164.0,381.4,159.7,377.5
1367826896301,164.3,382.0,159.8,376.4
1367827117915,164.2,382.1,157.6,376.4
1367827314478,164.1,382.1,157.6,376.6
1367827557967,164.2,380.5,157.9,376.9
1367827709686,164.4,380.4,157.9,377.1
1367827848853,165.8,380.2,157.9,377.0
1367827987707,165.8,381.7,156.4,376.8
1367828103488,163.8,382.1,156.3,377.0
1367828207759,164.0,381.9,156.6,376.8
1367828318072,164.1,380.2,158.6,376.5
1367828428124,166.6,379.9,158.6,376.4
1367831320363,166.6,380.2,157.2,374.9
1367831412082,163.5,380.4,156.5,375.2
1367835270936,162.0,380.8,156.5,375.4
1367835550572,161.8,380.8,157.0,376.1
1367839374842,161.7,380.2,158.3,377.3
1367839505520,163.7,380.1,158.3,377.3
1367843330988,165.2,381.2,158.1,377.3
1367843448645,165.1,381.2,158.0,376.6
1367847465051,165.0,380.7,158.1,376.6
1367847552447,165.6,378.9,158.0,377.7
1367851237290,165.6,378.9,157.7,377.7
1367851585467,165.3,378.9,157.6,377.6
1367856994634,165.3,379.7,157.8,373.7
1367857365467,165.0,379.7,157.8,373.7
1367859446040,164.7,378.7,157.6,373.9
1367861707863,164.5,378.8,157.3,377.3
